id_offre,titre,entreprise,ville,domaine,type_contrat,niveau_etudes_min,experience_min,competences_requises,description
JOB250001325,Superintendant HSE CSU (CSU HSE Superintendent),WISON NEW ENERGIES CONGO,Pointe-Noire,"Assurance Qualité, Contrôle, Testing (QHSE)",CDD,,,hse; qhse,"Superintendant HSE CSU (CSU HSE Superintendent) Secteur : Assurance Qualité, Contrôle, Testing (QHSE)."
JOB250001338,Superviseur HSE CSU,WISON NEW ENERGIES CONGO,Pointe-Noire,"Assurance Qualité, Contrôle, Testing (QHSE)",CDD,,,hse; qhse,"Superviseur HSE CSU  Secteur : Assurance Qualité, Contrôle, Testing (QHSE)."
JOB250001339,Superviseur Logistique,WISON NEW ENERGIES CONGO,Pointe-Noire,"Transport, Logistique & Supply Chain",CDD,,,supply chain,"Superviseur Logistique Secteur : Transport, Logistique & Supply Chain."
JOB250001340,MAGASINIER,WISON NEW ENERGIES CONGO,Pointe-Noire,"Transport, Logistique & Supply Chain",CDD,,,supply chain,"MAGASINIER  Secteur : Transport, Logistique & Supply Chain."
JOB250001341,Superviseur d’Entrepôt,WISON NEW ENERGIES CONGO,Pointe-Noire,"Transport, Logistique & Supply Chain",CDD,,,supply chain,"Superviseur d’Entrepôt Secteur : Transport, Logistique & Supply Chain."
JOB250001342,Responsable Contrôle de Projet (Project Control Manager),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable Contrôle de Projet (Project Control Manager) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001343,Directeur de Projet,WISON NEW ENERGIES CONGO,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Directeur de Projet Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
JOB250001344,CHEF DE PROJET,WISON NEW ENERGIES CONGO,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"CHEF DE PROJET  Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
JOB250001345,Superviseur Qualité Électrique et Instrumentation (E&I) (E&I Quality Supervisor),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Superviseur Qualité Électrique et Instrumentation (E&I) (E&I Quality Supervisor) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001346,Superviseur Qualité Équipements (Equipment Quality Supervisor),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Qualité Équipements (Equipment Quality Supervisor) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001347,Superviseur Qualité Tuyauterie (Piping Quality Supervisor),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,tuyauterie,"Superviseur Qualité Tuyauterie (Piping Quality Supervisor) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001348,Responsable Qualité Projet,WISON NEW ENERGIES CONGO,Pointe-Noire,"Énergie, Environnement & Eau",CDD,,,,"Responsable Qualité Projet  Secteur : Énergie, Environnement & Eau."
JOB250001349,Responsable Qualité Projet,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable Qualité Projet  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001350,Contrôleur de Documents Qualité (Quality Document Controller),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Contrôleur de Documents Qualité (Quality Document Controller)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001351,Superviseur Automation,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Automation Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001353,Technicien en Automation (Automation Technician),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Technicien en Automation (Automation Technician) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001354,Officier de Ballast cargo (Cargo Ballast Officer),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Officier de Ballast cargo (Cargo Ballast Officer) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001355,Opérateur de Pont Ballast Cargo (Cargo Ballast Deck Operator),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Opérateur de Pont Ballast Cargo (Cargo Ballast Deck Operator) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001356,Opérateur de la salle de contrôle (CCR) (CCR Operator),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Opérateur de la salle de contrôle (CCR) (CCR Operator) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001357,Responsable de la surveillance basée sur l’état (Condition Base Monitoring Lead (CBM）,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable de la surveillance basée sur l’état (Condition Base Monitoring Lead (CBM） Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001358,Superviseur de la salle de contrôle (KP),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de la salle de contrôle (KP)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001359,Opérateur de Grue,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Opérateur de Grue Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001360,Chef de Pont,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Chef de Pont Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001361,"Chef de pont, chef de l’équipe de gréeurs",WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Chef de pont, chef de l’équipe de gréeurs Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001362,Opérateur sur site,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Opérateur sur site  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001363,Electricien,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Electricien Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001364,Superviseur Électrique,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Électrique  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001365,Chef Électrique(Responsable Électrique),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Chef Électrique(Responsable Électrique)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001366,Technicien de laboratoire,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Technicien de laboratoire  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001367,Superviseur de laboratoire,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de laboratoire Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001370,Chimiste de laboratoire,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Chimiste de laboratoire  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001371,Technicien Instrumentation,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Technicien Instrumentation Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001372,Superviseur Instrumentation,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Superviseur Instrumentation  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001373,Chef Instrumentation,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Chef Instrumentation Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001377,Superviseur Inspection,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Inspection Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001378,Monteur & Soudeur,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Monteur & Soudeur Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001382,Responsable Matériaux,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable Matériaux Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001383,Superviseur Matériel,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Matériel Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001384,Superviseur Maritime Logistique (SSO),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Maritime Logistique (SSO) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001385,Superintendant Maintenance,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superintendant Maintenance Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001386,Planificateur de Maintenance,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Planificateur de Maintenance Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001387,Responsable du Lot de Maintenance,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable du Lot de Maintenance Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001388,Coordinateur Maintenance,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Coordinateur Maintenance Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001389,Capitaine de chargement,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Capitaine de chargement Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001390,Superviseur Rotationnel,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Rotationnel  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001391,Superintendant de Production,WISON NEW ENERGIES CONGO,Pointe-Noire,"Énergie, Environnement & Eau",CDD,,,,"Superintendant de Production  Secteur : Énergie, Environnement & Eau."
JOB250001392,Rotationnel,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Rotationnel Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001393,Coordinateur de Quart de Production (KP),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Coordinateur de Quart de Production (KP) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001394,Spécialiste des Process,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Spécialiste des Process Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001395,Responsable de l’Installation Offshore (OIM),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable de l’Installation Offshore (OIM) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001397,Superviseur Mécanique,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Mécanique Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001398,Mécanicien,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Mécanicien Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001399,Assistant Administrative et Traduction,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Assistant Administrative et Traduction Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001400,Ingénieur Contrats,WISON NEW ENERGIES CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"Ingénieur Contrats Secteur : Industrie, Production & Maintenance."
JOB250001401,Superviseur de Maçonnerie,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,maçonnerie,"Superviseur de Maçonnerie Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001402,Technicien de maçonnerie,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,maçonnerie,"Technicien de maçonnerie  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001403,Superviseur des Utilités de la Plateforme,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur des Utilités de la Plateforme  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001404,Ingénieur Permis de Travail,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Ingénieur Permis de Travail Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001461,Chef Instrumentation pour la Mise en Service et le Démarrage (Commissioning and Start Up Instrument Lead),WISON NEW ENERGIES CONGO,Pointe-Noire,"Communication, Médias & Événementiel",CDD,,,instrumentation,"Chef Instrumentation pour la Mise en Service et le Démarrage (Commissioning and Start Up Instrument Lead) Secteur : Communication, Médias & Événementiel."
JOB250001462,Superviseur de la Mise en Service et du Démarrage,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de la Mise en Service et du Démarrage Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001463,Superintendant de la Mise en Service et du Démarrage – Marine,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superintendant de la Mise en Service et du Démarrage – Marine Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001464,Superviseur de la Mise en Service et du Démarrage,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de la Mise en Service et du Démarrage Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001465,Chef d’équipe HVAC de la mise en service (Commissioning HVAC Lead),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Chef d’équipe HVAC de la mise en service (Commissioning HVAC Lead) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001466,Technicien Instrumentation de la Mise en Service (Commissioning Instrument Technician),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Technicien Instrumentation de la Mise en Service (Commissioning Instrument Technician) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001467,Ingénieur en Chef de la Mise en Service,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Ingénieur en Chef de la Mise en Service  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001468,Coordinateur des Pièces de Rechange,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Coordinateur des Pièces de Rechange Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001469,Superviseur Instrumentation & Contrôle (I&C CSU Superintendent or Instrument & Control Commissioning superintendent),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Superviseur Instrumentation & Contrôle (I&C CSU Superintendent or Instrument & Control Commissioning superintendent) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001470,Superintendant HSE,WISON NEW ENERGIES CONGO,Pointe-Noire,"Assurance Qualité, Contrôle, Testing (QHSE)",CDD,,,hse; qhse,"Superintendant HSE Secteur : Assurance Qualité, Contrôle, Testing (QHSE)."
JOB250001471,Chef d’équipe Instrumentation CSU,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,instrumentation,"Chef d’équipe Instrumentation CSU  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001472,Superviseur de la Mise en Service,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de la Mise en Service  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001473,Technicien en charge de la Mise en Service Électrique,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Technicien en charge de la Mise en Service Électrique  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001474,Superintendant de la Machinerie Rotative,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superintendant de la Machinerie Rotative  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001475,Superintendant Processus CSU,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superintendant Processus CSU  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001476,Ingénieur de mise en service,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Ingénieur de mise en service Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001737,CAISSIER,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"CAISSIER Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001789,RESPONSABLE FINANCIER,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"RESPONSABLE FINANCIER Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001790,Superviseur Qualité NDT (NDT Quality Supervisor),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Qualité NDT (NDT Quality Supervisor)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001791,Superviseur Qualité Peinture ( Painting Quality Supervisor),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Qualité Peinture ( Painting Quality Supervisor)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001797,Responsable Qualité Projet,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Responsable Qualité Projet  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001798,Directeur Qualité du Projet (Project Quality Director),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Directeur Qualité du Projet (Project Quality Director)  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250001934,Superintendant en Mise en Service et Démarrage Électrique (Commissioning and Start Up Electrical Superintendent),WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superintendant en Mise en Service et Démarrage Électrique (Commissioning and Start Up Electrical Superintendent) Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250002021,Ingénieur Contrats,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Ingénieur Contrats Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250002226,Ingénieur en Finalisation de la Mise en Service et du Démarrage _ Commissioning and Start Up Completion Engineer,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Ingénieur en Finalisation de la Mise en Service et du Démarrage _ Commissioning and Start Up Completion Engineer Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250002227,Superviseur de la Finalisation de la Mise en Service et du Démarrage,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur de la Finalisation de la Mise en Service et du Démarrage  Secteur : Pétrole, Gaz & Hydrocarbures."
JOB250002417,Responsable des Ressources Humaines et de l’Administration (RH & Admin),WISON NEW ENERGIES CONGO,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Responsable des Ressources Humaines et de l’Administration (RH & Admin) Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
JOB250002418,Superviseur RH & Assistant du Directeur Général (DG),WISON NEW ENERGIES CONGO,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Superviseur RH & Assistant du Directeur Général (DG) Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
JOB250002419,Superviseur Administratif,WISON NEW ENERGIES CONGO,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Superviseur Administratif Secteur : Pétrole, Gaz & Hydrocarbures."
